Gene Id
ENSG00000117408 En
ENSG00000117450 En
ENSG00000117480 En
ENSG00000117500 En
ENSG00000117594 En
ENSG00000117602 En
ENSG00000117676 En
ENSG00000117691 En
ENSG00000117697 En
ENSG00000117707 En
ENSG00000117751 En
ENSG00000117859 En
ENSG00000118298 En
ENSG00000118482 En
ENSG00000118515 En
ENSG00000118762 En
ENSG00000118785 En
ENSG00000119004 En
ENSG00000119139 En
ENSG00000119537 En
ENSG00000119906 En
ENSG00000119922 En
ENSG00000119950 En
ENSG00000120158 En
ENSG00000120162 En
ENSG00000120451 En
ENSG00000120594 En
ENSG00000120690 En
ENSG00000120693 En
ENSG00000120729 En
ENSG00000121940 En
ENSG00000121957 En
ENSG00000122367 En
ENSG00000122435 En
ENSG00000122566 En
ENSG00000123095 En
ENSG00000123136 En
ENSG00000123146 En
ENSG00000123200 En
ENSG00000123353 En
ENSG00000123560 En
ENSG00000123595 En
ENSG00000123610 En
ENSG00000123636 En
ENSG00000123700 En
ENSG00000124155 En
ENSG00000124193 En
ENSG00000124222 En
ENSG00000124226 En
ENSG00000124275 En
ENSG00000124299 En
ENSG00000124356 En
ENSG00000124783 En
ENSG00000124920 En
ENSG00000125820 En
ENSG00000125844 En
ENSG00000125970 En
ENSG00000126070 En
ENSG00000126775 En
ENSG00000126777 En
ENSG00000126803 En
ENSG00000126804 En
ENSG00000126822 En
ENSG00000126860 En
ENSG00000126861 En
ENSG00000127324 En
ENSG00000127804 En
ENSG00000127946 En
ENSG00000127990 En
ENSG00000128242 En
ENSG00000128283 En
ENSG00000128591 En
ENSG00000128645 En
ENSG00000128694 En
ENSG00000128791 En
ENSG00000128805 En
ENSG00000128915 En
ENSG00000128923 En
ENSG00000129003 En
ENSG00000129250 En
ENSG00000129422 En
ENSG00000129515 En
ENSG00000129538 En
ENSG00000129562 En
ENSG00000129757 En
ENSG00000129933 En
ENSG00000130147 En
ENSG00000130150 En
ENSG00000130475 En
ENSG00000130775 En
ENSG00000130787 En
ENSG00000130958 En
ENSG00000130962 En
ENSG00000131043 En
ENSG00000131503 En
ENSG00000131778 En
ENSG00000131899 En
ENSG00000132122 En
ENSG00000132199 En
ENSG00000132300 En
ENSG00000132475 En
ENSG00000132561 En
ENSG00000132702 En
ENSG00000132780 En
ENSG00000132842 En
ENSG00000132953 En
ENSG00000133056 En
ENSG00000133104 En
ENSG00000133226 En
ENSG00000133256 En
ENSG00000133313 En
ENSG00000133805 En
ENSG00000133835 En
ENSG00000133884 En
ENSG00000134222 En
ENSG00000134243 En
ENSG00000134371 En
ENSG00000134612 En
ENSG00000134744 En
ENSG00000134817 En
ENSG00000134825 En
ENSG00000134851 En
ENSG00000134910 En
ENSG00000135047 En
ENSG00000135148 En
ENSG00000135164 En
ENSG00000135362 En
ENSG00000135452 En
ENSG00000135473 En
ENSG00000135525 En
ENSG00000135535 En
ENSG00000135547 En
ENSG00000135636 En
ENSG00000135678 En
ENSG00000135720 En
ENSG00000135905 En
ENSG00000135924 En
ENSG00000135929 En
ENSG00000136051 En
ENSG00000136068 En
ENSG00000136098 En
ENSG00000136240 En
ENSG00000136451 En
ENSG00000136478 En
ENSG00000136518 En
ENSG00000136636 En
ENSG00000136717 En
ENSG00000136859 En
ENSG00000136861 En
ENSG00000136867 En
ENSG00000136870 En
ENSG00000136938 En
ENSG00000136940 En
ENSG00000136943 En
ENSG00000136960 En
ENSG00000137106 En
ENSG00000137154 En
ENSG00000137221 En
ENSG00000137269 En
ENSG00000137478 En
ENSG00000137497 En
ENSG00000137502 En
ENSG00000137713 En
ENSG00000138085 En
ENSG00000138293 En
ENSG00000138303 En
ENSG00000138434 En
ENSG00000138593 En
ENSG00000138613 En
ENSG00000138760 En
ENSG00000139292 En
ENSG00000139629 En
