Gene Id
ENSG00000117281 En
ENSG00000117407 En
ENSG00000117425 En
ENSG00000117472 En
ENSG00000117595 En
ENSG00000118017 En
ENSG00000118137 En
ENSG00000118557 En
ENSG00000118972 En
ENSG00000119686 En
ENSG00000120054 En
ENSG00000120068 En
ENSG00000120094 En
ENSG00000120210 En
ENSG00000120211 En
ENSG00000120215 En
ENSG00000120337 En
ENSG00000120436 En
ENSG00000120500 En
ENSG00000120659 En
ENSG00000120903 En
ENSG00000120937 En
ENSG00000121053 En
ENSG00000121068 En
ENSG00000121152 En
ENSG00000121377 En
ENSG00000121380 En
ENSG00000121594 En
ENSG00000121764 En
ENSG00000122121 En
ENSG00000122133 En
ENSG00000122136 En
ENSG00000122194 En
ENSG00000122223 En
ENSG00000122224 En
ENSG00000122711 En
ENSG00000122718 En
ENSG00000122735 En
ENSG00000123171 En
ENSG00000123307 En
ENSG00000123342 En
ENSG00000123364 En
ENSG00000123388 En
ENSG00000123447 En
ENSG00000123485 En
ENSG00000123561 En
ENSG00000123838 En
ENSG00000123843 En
ENSG00000123892 En
ENSG00000123999 En
ENSG00000124102 En
ENSG00000124107 En
ENSG00000124334 En
ENSG00000124466 En
ENSG00000124549 En
ENSG00000124557 En
ENSG00000124564 En
ENSG00000124568 En
ENSG00000124664 En
ENSG00000124701 En
ENSG00000124731 En
ENSG00000124812 En
ENSG00000124813 En
ENSG00000125046 En
ENSG00000125255 En
ENSG00000125522 En
ENSG00000125531 En
ENSG00000125571 En
ENSG00000125618 En
ENSG00000125735 En
ENSG00000125780 En
ENSG00000125787 En
ENSG00000125798 En
ENSG00000125813 En
ENSG00000125815 En
ENSG00000125861 En
ENSG00000125910 En
ENSG00000125965 En
ENSG00000126231 En
ENSG00000126262 En
ENSG00000126353 En
ENSG00000126549 En
ENSG00000126759 En
ENSG00000126838 En
ENSG00000127529 En
ENSG00000127564 En
ENSG00000127831 En
ENSG00000128165 En
ENSG00000128310 En
ENSG00000128313 En
ENSG00000128342 En
ENSG00000128408 En
ENSG00000128519 En
ENSG00000128602 En
ENSG00000128652 En
ENSG00000128709 En
ENSG00000129152 En
ENSG00000129170 En
ENSG00000129214 En
ENSG00000129354 En
ENSG00000129437 En
ENSG00000129450 En
ENSG00000129654 En
ENSG00000129744 En
ENSG00000129816 En
ENSG00000130377 En
ENSG00000130385 En
ENSG00000130528 En
ENSG00000130561 En
ENSG00000130592 En
ENSG00000130635 En
ENSG00000130669 En
ENSG00000130711 En
ENSG00000130762 En
ENSG00000130768 En
ENSG00000130957 En
ENSG00000131007 En
ENSG00000131080 En
ENSG00000131142 En
ENSG00000131153 En
ENSG00000131183 En
ENSG00000131196 En
ENSG00000131203 En
ENSG00000131264 En
ENSG00000131355 En
ENSG00000131482 En
ENSG00000131650 En
ENSG00000131686 En
ENSG00000131737 En
ENSG00000131864 En
ENSG00000131910 En
ENSG00000132016 En
ENSG00000132297 En
ENSG00000132510 En
ENSG00000132677 En
ENSG00000132874 En
ENSG00000132915 En
ENSG00000132972 En
ENSG00000133055 En
ENSG00000133710 En
ENSG00000133742 En
ENSG00000133874 En
ENSG00000134007 En
ENSG00000134216 En
ENSG00000134240 En
ENSG00000134258 En
ENSG00000134363 En
ENSG00000134398 En
ENSG00000134438 En
ENSG00000134460 En
ENSG00000134571 En
ENSG00000134640 En
ENSG00000134812 En
ENSG00000135100 En
ENSG00000135114 En
ENSG00000135222 En
ENSG00000135312 En
ENSG00000135346 En
ENSG00000135374 En
ENSG00000135406 En
ENSG00000135409 En
ENSG00000135443 En
ENSG00000135451 En
ENSG00000135569 En
ENSG00000135605 En
ENSG00000135902 En
ENSG00000135903 En
ENSG00000135960 En
ENSG00000136011 En
ENSG00000136305 En
ENSG00000136487 En
ENSG00000136574 En
ENSG00000136689 En
ENSG00000136694 En
ENSG00000136695 En
ENSG00000136872 En
ENSG00000136944 En
ENSG00000137078 En
ENSG00000137080 En
ENSG00000137203 En
ENSG00000137265 En
ENSG00000137270 En
ENSG00000137392 En
ENSG00000137440 En
ENSG00000137634 En
ENSG00000137648 En
ENSG00000137675 En
ENSG00000137699 En
ENSG00000137707 En
ENSG00000137857 En
ENSG00000137868 En
ENSG00000137869 En
ENSG00000137877 En
ENSG00000138083 En
ENSG00000138109 En
ENSG00000138356 En
ENSG00000138755 En
ENSG00000139193 En
ENSG00000139547 En
ENSG00000140279 En
ENSG00000140287 En
ENSG00000140297 En
ENSG00000140481 En
ENSG00000140505 En
ENSG00000140548 En
ENSG00000140675 En
ENSG00000140835 En
ENSG00000140986 En
ENSG00000141086 En
ENSG00000141096 En
ENSG00000141293 En
ENSG00000141506 En
ENSG00000141738 En
ENSG00000142082 En
ENSG00000142182 En
ENSG00000142224 En
ENSG00000142515 En
ENSG00000142609 En
ENSG00000142619 En
ENSG00000142623 En
ENSG00000142677 En
ENSG00000142748 En
ENSG00000142973 En
ENSG00000143167 En
ENSG00000143178 En
ENSG00000143257 En
ENSG00000143365 En
ENSG00000143382 En
ENSG00000143412 En
ENSG00000143466 En
ENSG00000143494 En
ENSG00000143512 En
ENSG00000143536 En
ENSG00000143768 En
ENSG00000143839 En
ENSG00000143851 En
ENSG00000144596 En
ENSG00000144648 En
ENSG00000144671 En
ENSG00000144681 En
ENSG00000144771 En
ENSG00000144791 En
ENSG00000144852 En
ENSG00000145113 En
ENSG00000145826 En
ENSG00000146013 En
ENSG00000146039 En
ENSG00000146094 En
ENSG00000146192 En
ENSG00000146378 En
ENSG00000146904 En
ENSG00000147168 En
ENSG00000147443 En
ENSG00000147536 En
ENSG00000147596 En
ENSG00000147869 En
ENSG00000148200 En
ENSG00000148584 En
ENSG00000148702 En
